frame_id,job_action,hand_activity_class,grip_type_proxy,motion_class_rule
5302,Dexterous Hand movements,static,open,static
5303,Dexterous Hand movements,static,open,static
5304,Dexterous Hand movements,static,open,static
5305,Dexterous Hand movements,static,open,static
5306,Dexterous Hand movements,static,open,static
5307,Dexterous Hand movements,static,open,static
5308,Dexterous Hand movements,static,open,static
5309,Dexterous Hand movements,static,open,static
5310,Dexterous Hand movements,static,open,static
5311,Dexterous Hand movements,static,open,static
5312,Dexterous Hand movements,static,open,static
5313,Dexterous Hand movements,static,open,static
5314,Dexterous Hand movements,static,open,static
5315,Dexterous Hand movements,static,open,static
5316,Dexterous Hand movements,static,open,static
5317,Dexterous Hand movements,static,open,static
5318,Dexterous Hand movements,static,open,static
5319,Dexterous Hand movements,static,open,static
5320,Dexterous Hand movements,static,open,static
5321,Dexterous Hand movements,static,open,static
5322,Dexterous Hand movements,static,open,static
5323,Dexterous Hand movements,static,open,static
5324,Dexterous Hand movements,static,open,static
5325,Dexterous Hand movements,static,open,static
5326,Dexterous Hand movements,static,open,static
5327,Dexterous Hand movements,static,open,static
5328,Dexterous Hand movements,static,open,static
5329,Dexterous Hand movements,static,open,static
5330,Dexterous Hand movements,static,open,static
5331,Dexterous Hand movements,static,open,static
5332,Dexterous Hand movements,static,open,static
5333,Dexterous Hand movements,static,open,static
5334,Dexterous Hand movements,static,open,static
5335,Dexterous Hand movements,static,open,static
5336,Dexterous Hand movements,static,open,static
5337,Dexterous Hand movements,static,open,static
5338,Dexterous Hand movements,static,open,static
5339,Dexterous Hand movements,static,precision,static
5340,Dexterous Hand movements,static,open,static
5341,Dexterous Hand movements,static,open,static
5342,Dexterous Hand movements,static,open,static
5343,Dexterous Hand movements,static,open,static
5344,Dexterous Hand movements,static,open,static
5345,Dexterous Hand movements,static,open,static
5346,Dexterous Hand movements,static,open,static
5347,Dexterous Hand movements,static,open,static
5348,Dexterous Hand movements,static,open,static
5349,Dexterous Hand movements,static,open,static
5350,Dexterous Hand movements,static,open,static
5351,Dexterous Hand movements,static,open,static
5352,Dexterous Hand movements,static,open,static
5353,Dexterous Hand movements,static,open,static
5354,Dexterous Hand movements,static,open,static
5355,Dexterous Hand movements,static,open,static
5356,Dexterous Hand movements,static,open,static
5357,Dexterous Hand movements,static,open,static
5358,Dexterous Hand movements,static,open,static
5359,Dexterous Hand movements,static,open,static
5360,Dexterous Hand movements,static,open,static
5361,Dexterous Hand movements,static,open,static
5362,Dexterous Hand movements,static,open,static
5363,Dexterous Hand movements,static,open,static
5364,Dexterous Hand movements,static,open,static
5365,Dexterous Hand movements,static,open,static
5366,Dexterous Hand movements,static,open,static
5367,Dexterous Hand movements,static,open,static
5368,Dexterous Hand movements,static,open,static
5369,Dexterous Hand movements,static,open,static
5370,Dexterous Hand movements,static,open,static
5371,Dexterous Hand movements,static,open,static
5372,Dexterous Hand movements,static,open,static
5373,Dexterous Hand movements,static,open,static
5374,Dexterous Hand movements,static,open,static
5375,Dexterous Hand movements,static,open,static
5376,Dexterous Hand movements,static,open,static
5377,Dexterous Hand movements,static,open,static
5378,Dexterous Hand movements,static,open,static
5379,Dexterous Hand movements,static,open,static
5380,Dexterous Hand movements,static,open,static
5381,Dexterous Hand movements,static,precision,static
5382,Dexterous Hand movements,static,precision,static
5383,Dexterous Hand movements,static,precision,static
5384,Dexterous Hand movements,static,precision,static
5385,Dexterous Hand movements,static,precision,static
5386,Dexterous Hand movements,static,precision,static
5387,Dexterous Hand movements,static,precision,static
5388,Dexterous Hand movements,static,precision,static
5389,Dexterous Hand movements,static,open,static
5390,Dexterous Hand movements,static,open,static
5391,Dexterous Hand movements,static,open,static
5392,Dexterous Hand movements,static,open,static
5393,Dexterous Hand movements,static,open,static
5394,Dexterous Hand movements,static,open,static
5395,Dexterous Hand movements,static,open,static
5396,Dexterous Hand movements,static,open,static
5397,Dexterous Hand movements,static,open,static
5398,Dexterous Hand movements,static,open,static
5399,Dexterous Hand movements,static,open,static
5400,Dexterous Hand movements,static,open,static
5401,Dexterous Hand movements,static,open,static
5402,Dexterous Hand movements,static,open,static
5403,Dexterous Hand movements,static,open,static
5404,Dexterous Hand movements,static,open,static
5405,Dexterous Hand movements,static,open,static
5406,Dexterous Hand movements,static,open,static
5407,Dexterous Hand movements,static,open,static
5408,Dexterous Hand movements,static,open,static
5409,Dexterous Hand movements,static,open,static
5410,Dexterous Hand movements,static,open,static
5411,Dexterous Hand movements,static,open,static
5412,Dexterous Hand movements,static,open,static
5413,Dexterous Hand movements,static,open,static
5414,Dexterous Hand movements,static,open,static
5415,Dexterous Hand movements,static,open,static
5416,Dexterous Hand movements,static,open,static
5417,Dexterous Hand movements,static,open,static
5418,Dexterous Hand movements,static,open,static
5419,Dexterous Hand movements,static,open,static
5420,Dexterous Hand movements,static,open,static
5421,Dexterous Hand movements,static,open,static
5422,Dexterous Hand movements,static,open,static
5423,Dexterous Hand movements,static,open,static
5424,Dexterous Hand movements,static,open,static
5425,Dexterous Hand movements,static,open,static
5426,Dexterous Hand movements,static,open,static
5427,Dexterous Hand movements,static,open,static
5428,Dexterous Hand movements,static,open,static
5429,Dexterous Hand movements,static,open,static
5430,Dexterous Hand movements,static,open,static
5431,Dexterous Hand movements,static,open,static
5432,Dexterous Hand movements,static,open,static
5433,Dexterous Hand movements,static,open,static
5434,Dexterous Hand movements,static,open,static
5435,Dexterous Hand movements,static,open,static
5436,Dexterous Hand movements,static,open,static
5437,Dexterous Hand movements,static,open,static
5438,Dexterous Hand movements,static,open,static
5439,Dexterous Hand movements,static,open,static
5440,Dexterous Hand movements,static,open,static
5441,Dexterous Hand movements,static,open,static
5442,Dexterous Hand movements,static,open,static
5443,Dexterous Hand movements,static,open,static
5444,Dexterous Hand movements,static,open,static
5445,Dexterous Hand movements,static,open,static
5446,Dexterous Hand movements,static,open,static
5447,Dexterous Hand movements,static,open,static
5448,Dexterous Hand movements,static,open,static
5449,Dexterous Hand movements,static,open,static
5450,Dexterous Hand movements,static,open,static
5451,Dexterous Hand movements,static,open,static
5452,Dexterous Hand movements,static,open,static
5453,Dexterous Hand movements,static,open,static
5454,Dexterous Hand movements,static,open,static
5455,Dexterous Hand movements,static,open,static
5456,Dexterous Hand movements,static,open,static
5457,Dexterous Hand movements,static,open,static
5458,Dexterous Hand movements,static,open,static
5459,Dexterous Hand movements,static,open,static
5460,Dexterous Hand movements,static,open,static
5461,Dexterous Hand movements,static,open,static
5462,Dexterous Hand movements,static,precision,static
5463,Dexterous Hand movements,static,open,static
5464,Dexterous Hand movements,static,open,static
5465,Dexterous Hand movements,static,precision,static
5466,Dexterous Hand movements,static,open,static
5467,Dexterous Hand movements,static,open,static
5468,Dexterous Hand movements,static,open,static
5469,Dexterous Hand movements,static,open,static
5470,Dexterous Hand movements,static,open,static
5471,Dexterous Hand movements,static,open,static
5472,Dexterous Hand movements,static,open,static
5473,Dexterous Hand movements,static,open,static
5474,Dexterous Hand movements,static,precision,static
5475,Dexterous Hand movements,static,precision,static
5476,Dexterous Hand movements,static,open,static
5477,Dexterous Hand movements,static,open,static
5478,Dexterous Hand movements,static,open,static
5479,Dexterous Hand movements,static,open,static
5480,Dexterous Hand movements,static,precision,static
5481,Dexterous Hand movements,static,open,static
5482,Dexterous Hand movements,static,open,static
5483,Dexterous Hand movements,static,open,static
5484,Dexterous Hand movements,static,open,static
5485,Dexterous Hand movements,static,open,static
5486,Dexterous Hand movements,static,precision,static
5487,Dexterous Hand movements,static,open,static
5488,Dexterous Hand movements,static,open,static
5489,Dexterous Hand movements,static,precision,static
5490,Dexterous Hand movements,static,open,static
5491,Dexterous Hand movements,static,open,static
5492,Dexterous Hand movements,static,open,static
5493,Dexterous Hand movements,static,open,static
5494,Dexterous Hand movements,static,open,static
5495,Dexterous Hand movements,static,precision,static
5496,Dexterous Hand movements,static,open,static
5497,Dexterous Hand movements,static,open,static
5498,Dexterous Hand movements,static,open,static
5499,Dexterous Hand movements,static,open,static
5500,Dexterous Hand movements,static,open,static
5501,Dexterous Hand movements,static,open,static
5502,Dexterous Hand movements,static,open,static
5503,Dexterous Hand movements,static,open,static
5504,Dexterous Hand movements,static,open,static
5505,Dexterous Hand movements,static,open,static
5506,Dexterous Hand movements,static,open,static
5507,Dexterous Hand movements,static,precision,static
5508,Dexterous Hand movements,static,open,static
5509,Dexterous Hand movements,static,open,static
5510,Dexterous Hand movements,static,open,static
5511,Dexterous Hand movements,static,open,static
5512,Dexterous Hand movements,static,open,static
5513,Dexterous Hand movements,static,open,static
5514,Dexterous Hand movements,static,open,static
5515,Dexterous Hand movements,static,open,static
5516,Dexterous Hand movements,static,open,static
5517,Dexterous Hand movements,static,open,static
5518,Dexterous Hand movements,static,open,static
5519,Dexterous Hand movements,static,open,static
5520,Dexterous Hand movements,static,open,static
5521,Dexterous Hand movements,static,open,static
5522,Dexterous Hand movements,static,open,static
5523,Dexterous Hand movements,static,open,static
5524,Dexterous Hand movements,static,open,static
5525,Dexterous Hand movements,static,open,static
5526,Dexterous Hand movements,static,open,static
5527,Dexterous Hand movements,static,open,static
5528,Dexterous Hand movements,static,open,static
5529,Dexterous Hand movements,static,open,static
5530,Dexterous Hand movements,static,open,static
5531,Dexterous Hand movements,static,open,static
5532,Dexterous Hand movements,static,open,static
5533,Dexterous Hand movements,static,open,static
5534,Dexterous Hand movements,static,open,static
5535,Dexterous Hand movements,static,open,static
5536,Dexterous Hand movements,static,open,static
5537,Dexterous Hand movements,static,open,static
5538,Dexterous Hand movements,static,open,static
5539,Dexterous Hand movements,static,open,static
5540,Dexterous Hand movements,static,open,static
5541,Dexterous Hand movements,static,open,static
5542,Dexterous Hand movements,static,open,static
5543,Dexterous Hand movements,static,open,static
5544,Dexterous Hand movements,static,open,static
5545,Dexterous Hand movements,static,open,static
5546,Dexterous Hand movements,static,open,static
5547,Dexterous Hand movements,static,open,static
5548,Dexterous Hand movements,static,open,static
5549,Dexterous Hand movements,static,open,static
5550,Dexterous Hand movements,static,open,static
5551,Dexterous Hand movements,static,open,static
5552,Dexterous Hand movements,static,open,static
5553,Dexterous Hand movements,static,open,static
5554,Dexterous Hand movements,static,open,static
5555,Dexterous Hand movements,static,precision,static
5556,Dexterous Hand movements,static,open,static
5557,Dexterous Hand movements,static,open,static
5558,Dexterous Hand movements,static,precision,static
5559,Dexterous Hand movements,static,precision,static
5560,Dexterous Hand movements,static,open,static
5561,Dexterous Hand movements,static,open,static
5562,Dexterous Hand movements,static,open,static
5563,Dexterous Hand movements,static,open,static
5564,Dexterous Hand movements,static,open,static
5565,Dexterous Hand movements,static,open,static
5566,Dexterous Hand movements,static,precision,static
5567,Dexterous Hand movements,static,precision,static
5568,Dexterous Hand movements,static,precision,static
5569,Dexterous Hand movements,static,precision,static
5570,Dexterous Hand movements,static,precision,static
5571,Dexterous Hand movements,static,precision,static
5572,Dexterous Hand movements,static,precision,static
5573,Dexterous Hand movements,static,open,static
5574,Dexterous Hand movements,static,precision,static
5575,Dexterous Hand movements,static,open,static
5576,Dexterous Hand movements,static,precision,static
5577,Dexterous Hand movements,static,open,static
5578,Dexterous Hand movements,static,open,static
5579,Dexterous Hand movements,static,open,static
5580,Dexterous Hand movements,static,open,static
5581,Dexterous Hand movements,static,open,static
5582,Dexterous Hand movements,static,open,static
5583,Dexterous Hand movements,static,open,static
5584,Dexterous Hand movements,static,open,static
5585,Dexterous Hand movements,static,open,static
5586,Dexterous Hand movements,static,open,static
5587,Dexterous Hand movements,static,open,static
5588,Dexterous Hand movements,static,precision,static
5589,Dexterous Hand movements,static,open,static
5590,Dexterous Hand movements,static,open,static
5591,Dexterous Hand movements,static,precision,static
5592,Dexterous Hand movements,static,precision,static
5593,Dexterous Hand movements,static,open,static
5594,Dexterous Hand movements,static,open,static
5595,Dexterous Hand movements,static,open,static
5596,Dexterous Hand movements,static,open,static
5597,Dexterous Hand movements,static,open,static
5598,Dexterous Hand movements,static,open,static
5599,Dexterous Hand movements,static,open,static
5600,Dexterous Hand movements,static,open,static
5601,Dexterous Hand movements,static,open,static
5602,Dexterous Hand movements,static,open,static
5603,Dexterous Hand movements,static,open,static
5604,Dexterous Hand movements,static,open,static
5605,Dexterous Hand movements,static,open,static
5606,Dexterous Hand movements,static,open,static
5607,Dexterous Hand movements,static,open,static
5608,Dexterous Hand movements,static,open,static
5609,Dexterous Hand movements,finger_active,open,finger_active
5610,Dexterous Hand movements,finger_active,precision,finger_active
5611,Dexterous Hand movements,finger_active,precision,finger_active
5612,Dexterous Hand movements,finger_active,precision,finger_active
5613,Dexterous Hand movements,finger_active,precision,finger_active
5614,Dexterous Hand movements,finger_active,precision,finger_active
5615,Dexterous Hand movements,finger_active,pinch,finger_active
5616,Dexterous Hand movements,finger_active,precision,finger_active
5617,Dexterous Hand movements,finger_active,open,finger_active
5618,Dexterous Hand movements,finger_active,open,finger_active
5619,Dexterous Hand movements,finger_active,open,finger_active
5620,Dexterous Hand movements,finger_active,open,finger_active
5621,Dexterous Hand movements,finger_active,open,finger_active
5622,Dexterous Hand movements,finger_active,open,finger_active
5623,Dexterous Hand movements,finger_active,open,finger_active
5624,Dexterous Hand movements,finger_active,open,finger_active
5625,Dexterous Hand movements,finger_active,open,finger_active
5626,Dexterous Hand movements,finger_active,open,finger_active
5627,Dexterous Hand movements,finger_active,open,finger_active
5628,Dexterous Hand movements,finger_active,open,finger_active
5629,Dexterous Hand movements,finger_active,open,finger_active
5630,Dexterous Hand movements,finger_active,open,finger_active
5631,Dexterous Hand movements,finger_active,open,finger_active
5632,Dexterous Hand movements,finger_active,precision,finger_active
5633,Dexterous Hand movements,finger_active,precision,finger_active
5634,Dexterous Hand movements,finger_active,precision,finger_active
5635,Dexterous Hand movements,finger_active,precision,finger_active
5636,Dexterous Hand movements,finger_active,precision,finger_active
5637,Dexterous Hand movements,finger_active,precision,finger_active
5638,Dexterous Hand movements,finger_active,precision,finger_active
5639,Dexterous Hand movements,finger_active,open,finger_active
5640,Dexterous Hand movements,finger_active,open,finger_active
5641,Dexterous Hand movements,finger_active,open,finger_active
5642,Dexterous Hand movements,finger_active,open,finger_active
5643,Dexterous Hand movements,finger_active,open,finger_active
5644,Dexterous Hand movements,finger_active,open,finger_active
5645,Dexterous Hand movements,finger_active,open,finger_active
5646,Dexterous Hand movements,finger_active,open,finger_active
5647,Dexterous Hand movements,finger_active,open,finger_active
5648,Dexterous Hand movements,finger_active,open,finger_active
5649,Dexterous Hand movements,finger_active,open,finger_active
5650,Dexterous Hand movements,finger_active,open,finger_active
5651,Dexterous Hand movements,finger_active,open,finger_active
5652,Dexterous Hand movements,finger_active,open,finger_active
5653,Dexterous Hand movements,finger_active,open,finger_active
5654,Dexterous Hand movements,finger_active,open,finger_active
5655,Dexterous Hand movements,finger_active,open,finger_active
5656,Dexterous Hand movements,finger_active,open,finger_active
5657,Dexterous Hand movements,finger_active,open,finger_active
5658,Dexterous Hand movements,finger_active,precision,finger_active
5659,Dexterous Hand movements,finger_active,precision,finger_active
5660,Dexterous Hand movements,finger_active,precision,finger_active
5661,Dexterous Hand movements,finger_active,precision,finger_active
5662,Dexterous Hand movements,finger_active,precision,finger_active
5663,Dexterous Hand movements,finger_active,precision,finger_active
5664,Dexterous Hand movements,finger_active,precision,finger_active
5665,Dexterous Hand movements,finger_active,precision,finger_active
5666,Dexterous Hand movements,finger_active,open,finger_active
5667,Dexterous Hand movements,finger_active,open,finger_active
5668,Dexterous Hand movements,finger_active,open,finger_active
5669,Dexterous Hand movements,finger_active,precision,finger_active
5670,Dexterous Hand movements,finger_active,open,finger_active
5671,Dexterous Hand movements,finger_active,open,finger_active
5672,Dexterous Hand movements,finger_active,open,finger_active
5673,Dexterous Hand movements,finger_active,open,finger_active
5674,Dexterous Hand movements,finger_active,open,finger_active
5675,Dexterous Hand movements,finger_active,open,finger_active
5676,Dexterous Hand movements,finger_active,open,finger_active
5677,Dexterous Hand movements,finger_active,open,finger_active
5678,Dexterous Hand movements,finger_active,open,finger_active
5679,Dexterous Hand movements,finger_active,open,finger_active
5680,Dexterous Hand movements,finger_active,open,finger_active
5681,Dexterous Hand movements,finger_active,open,finger_active
5682,Dexterous Hand movements,finger_active,open,finger_active
5683,Dexterous Hand movements,finger_active,open,finger_active
5684,Dexterous Hand movements,finger_active,open,finger_active
5685,Dexterous Hand movements,finger_active,open,finger_active
5686,Dexterous Hand movements,finger_active,open,finger_active
5687,Dexterous Hand movements,finger_active,open,finger_active
5688,Dexterous Hand movements,finger_active,open,finger_active
5689,Dexterous Hand movements,finger_active,open,finger_active
5690,Dexterous Hand movements,finger_active,open,finger_active
5691,Dexterous Hand movements,finger_active,open,finger_active
5692,Dexterous Hand movements,finger_active,open,finger_active
5693,Dexterous Hand movements,finger_active,open,finger_active
5694,Dexterous Hand movements,finger_active,open,finger_active
5695,Dexterous Hand movements,finger_active,open,finger_active
5696,Dexterous Hand movements,finger_active,open,finger_active
5697,Dexterous Hand movements,finger_active,open,finger_active
5698,Dexterous Hand movements,finger_active,open,finger_active
5699,Dexterous Hand movements,finger_active,open,finger_active
5700,Dexterous Hand movements,finger_active,open,finger_active
5701,Dexterous Hand movements,finger_active,open,finger_active
5702,Dexterous Hand movements,finger_active,open,finger_active
5703,Dexterous Hand movements,finger_active,open,finger_active
5704,Dexterous Hand movements,finger_active,open,finger_active
5705,Dexterous Hand movements,finger_active,open,finger_active
5706,Dexterous Hand movements,finger_active,open,finger_active
5707,Dexterous Hand movements,finger_active,open,finger_active
5708,Dexterous Hand movements,finger_active,open,finger_active
5709,Dexterous Hand movements,finger_active,open,finger_active
5710,Dexterous Hand movements,finger_active,open,finger_active
5711,Dexterous Hand movements,finger_active,open,finger_active
5712,Dexterous Hand movements,finger_active,open,finger_active
5713,Dexterous Hand movements,finger_active,open,finger_active
5714,Dexterous Hand movements,finger_active,open,finger_active
5715,Dexterous Hand movements,finger_active,open,finger_active
5716,Dexterous Hand movements,finger_active,open,finger_active
5717,Dexterous Hand movements,finger_active,open,finger_active
5718,Dexterous Hand movements,finger_active,open,finger_active
5719,Dexterous Hand movements,finger_active,open,finger_active
5720,Dexterous Hand movements,finger_active,open,finger_active
5721,Dexterous Hand movements,finger_active,open,finger_active
5722,Dexterous Hand movements,finger_active,open,finger_active
5723,Dexterous Hand movements,finger_active,open,finger_active
5724,Dexterous Hand movements,finger_active,open,finger_active
5725,Dexterous Hand movements,finger_active,open,finger_active
5726,Dexterous Hand movements,finger_active,open,finger_active
5727,Dexterous Hand movements,finger_active,open,finger_active
5728,Dexterous Hand movements,finger_active,open,finger_active
5729,Dexterous Hand movements,finger_active,open,finger_active
5730,Dexterous Hand movements,finger_active,open,finger_active
5731,Dexterous Hand movements,finger_active,open,finger_active
5732,Dexterous Hand movements,finger_active,open,finger_active
5733,Dexterous Hand movements,finger_active,open,finger_active
5734,Dexterous Hand movements,finger_active,open,finger_active
5735,Dexterous Hand movements,finger_active,open,finger_active
5736,Dexterous Hand movements,finger_active,open,finger_active
5737,Dexterous Hand movements,finger_active,open,finger_active
5738,Dexterous Hand movements,finger_active,open,finger_active
5739,Dexterous Hand movements,finger_active,open,finger_active
5740,Dexterous Hand movements,finger_active,open,finger_active
5741,Dexterous Hand movements,finger_active,open,finger_active
5742,Dexterous Hand movements,finger_active,open,finger_active
5743,Dexterous Hand movements,finger_active,open,finger_active
5744,Dexterous Hand movements,finger_active,open,finger_active
5745,Dexterous Hand movements,finger_active,open,finger_active
5746,Dexterous Hand movements,finger_active,open,finger_active
5747,Dexterous Hand movements,finger_active,open,finger_active
5748,Dexterous Hand movements,finger_active,open,finger_active
5749,Dexterous Hand movements,finger_active,open,finger_active
5750,Dexterous Hand movements,finger_active,open,finger_active
5751,Dexterous Hand movements,finger_active,open,finger_active
5752,Dexterous Hand movements,finger_active,open,finger_active
5753,Dexterous Hand movements,finger_active,open,finger_active
5754,Dexterous Hand movements,finger_active,open,finger_active
5755,Dexterous Hand movements,finger_active,open,finger_active
5756,Dexterous Hand movements,finger_active,open,finger_active
5757,Dexterous Hand movements,finger_active,open,finger_active
5758,Dexterous Hand movements,finger_active,open,finger_active
5759,Dexterous Hand movements,finger_active,open,finger_active
5760,Dexterous Hand movements,finger_active,open,finger_active
5761,Dexterous Hand movements,finger_active,open,finger_active
5762,Dexterous Hand movements,finger_active,open,finger_active
5763,Dexterous Hand movements,finger_active,open,finger_active
5764,Dexterous Hand movements,finger_active,open,finger_active
5765,Dexterous Hand movements,finger_active,open,finger_active
5766,Dexterous Hand movements,finger_active,open,finger_active
5767,Dexterous Hand movements,finger_active,open,finger_active
5768,Dexterous Hand movements,finger_active,open,finger_active
5769,Dexterous Hand movements,finger_active,open,finger_active
5770,Dexterous Hand movements,finger_active,open,finger_active
5771,Dexterous Hand movements,finger_active,open,finger_active
5772,Dexterous Hand movements,finger_active,open,finger_active
5773,Dexterous Hand movements,finger_active,open,finger_active
5774,Dexterous Hand movements,finger_active,open,finger_active
5775,Dexterous Hand movements,finger_active,open,finger_active
5776,Dexterous Hand movements,finger_active,open,finger_active
5777,Dexterous Hand movements,finger_active,open,finger_active
5778,Dexterous Hand movements,finger_active,open,finger_active
5779,Dexterous Hand movements,finger_active,open,finger_active
5780,Dexterous Hand movements,finger_active,open,finger_active
5781,Dexterous Hand movements,finger_active,open,finger_active
5782,Dexterous Hand movements,finger_active,open,finger_active
5783,Dexterous Hand movements,finger_active,open,finger_active
5784,Dexterous Hand movements,finger_active,open,finger_active
5785,Dexterous Hand movements,finger_active,open,finger_active
5786,Dexterous Hand movements,finger_active,open,finger_active
5787,Dexterous Hand movements,finger_active,open,finger_active
5788,Dexterous Hand movements,finger_active,open,finger_active
5789,Dexterous Hand movements,finger_active,precision,finger_active
5790,Dexterous Hand movements,finger_active,precision,finger_active
5791,Dexterous Hand movements,finger_active,precision,finger_active
5792,Dexterous Hand movements,finger_active,open,finger_active
5793,Dexterous Hand movements,finger_active,open,finger_active
5794,Dexterous Hand movements,finger_active,open,finger_active
5795,Dexterous Hand movements,finger_active,precision,finger_active
5796,Dexterous Hand movements,finger_active,precision,finger_active
5797,Dexterous Hand movements,finger_active,precision,finger_active
5798,Dexterous Hand movements,finger_active,open,finger_active
5799,Dexterous Hand movements,finger_active,open,finger_active
5800,Dexterous Hand movements,finger_active,open,finger_active
5801,Dexterous Hand movements,finger_active,open,finger_active
5802,Dexterous Hand movements,finger_active,open,finger_active
5803,Dexterous Hand movements,finger_active,open,finger_active
5804,Dexterous Hand movements,finger_active,open,finger_active
5805,Dexterous Hand movements,finger_active,open,finger_active
5806,Dexterous Hand movements,finger_active,open,finger_active
5807,Dexterous Hand movements,finger_active,open,finger_active
5808,Dexterous Hand movements,finger_active,open,finger_active
5809,Dexterous Hand movements,finger_active,open,finger_active
5810,Dexterous Hand movements,finger_active,open,finger_active
5811,Dexterous Hand movements,finger_active,open,finger_active
5812,Dexterous Hand movements,finger_active,open,finger_active
5813,Dexterous Hand movements,finger_active,open,finger_active
5814,Dexterous Hand movements,finger_active,open,finger_active
5815,Dexterous Hand movements,finger_active,precision,finger_active
5816,Dexterous Hand movements,finger_active,precision,finger_active
5817,Dexterous Hand movements,finger_active,open,finger_active
5818,Dexterous Hand movements,finger_active,precision,finger_active
5819,Dexterous Hand movements,finger_active,pinch,finger_active
5820,Dexterous Hand movements,finger_active,pinch,finger_active
5821,Dexterous Hand movements,finger_active,precision,finger_active
5822,Dexterous Hand movements,finger_active,open,finger_active
5823,Dexterous Hand movements,finger_active,open,finger_active
5824,Dexterous Hand movements,finger_active,open,finger_active
5825,Dexterous Hand movements,finger_active,open,finger_active
5826,Dexterous Hand movements,finger_active,open,finger_active
5827,Dexterous Hand movements,finger_active,open,finger_active
5828,Dexterous Hand movements,finger_active,open,finger_active
5829,Dexterous Hand movements,finger_active,open,finger_active
5830,Dexterous Hand movements,finger_active,open,finger_active
5831,Dexterous Hand movements,finger_active,open,finger_active
5832,Dexterous Hand movements,finger_active,open,finger_active
5833,Dexterous Hand movements,finger_active,open,finger_active
5834,Dexterous Hand movements,finger_active,open,finger_active
5835,Dexterous Hand movements,finger_active,open,finger_active
5836,Dexterous Hand movements,finger_active,open,finger_active
5837,Dexterous Hand movements,finger_active,open,finger_active
5838,Dexterous Hand movements,finger_active,open,finger_active
5839,Dexterous Hand movements,finger_active,open,finger_active
5840,Dexterous Hand movements,finger_active,open,finger_active
5841,Dexterous Hand movements,finger_active,open,finger_active
5842,Dexterous Hand movements,finger_active,open,finger_active
5843,Dexterous Hand movements,finger_active,open,finger_active
5844,Dexterous Hand movements,finger_active,open,finger_active
5845,Dexterous Hand movements,finger_active,open,finger_active
5846,Dexterous Hand movements,finger_active,open,finger_active
5847,Dexterous Hand movements,finger_active,open,finger_active
5848,Dexterous Hand movements,finger_active,open,finger_active
5849,Dexterous Hand movements,finger_active,open,finger_active
5850,Dexterous Hand movements,finger_active,open,finger_active
5851,Dexterous Hand movements,finger_active,open,finger_active
5852,Dexterous Hand movements,finger_active,open,finger_active
5853,Dexterous Hand movements,finger_active,open,finger_active
5854,Dexterous Hand movements,finger_active,open,finger_active
5855,Dexterous Hand movements,finger_active,open,finger_active
5856,Dexterous Hand movements,finger_active,open,finger_active
5857,Dexterous Hand movements,finger_active,open,finger_active
5858,Dexterous Hand movements,finger_active,open,finger_active
5859,Dexterous Hand movements,finger_active,open,finger_active
5860,Dexterous Hand movements,finger_active,open,finger_active
5861,Dexterous Hand movements,finger_active,open,finger_active
5862,Dexterous Hand movements,finger_active,open,finger_active
5863,Dexterous Hand movements,finger_active,open,finger_active
5864,Dexterous Hand movements,finger_active,open,finger_active
5865,Dexterous Hand movements,finger_active,open,finger_active
5866,Dexterous Hand movements,finger_active,open,finger_active
5867,Dexterous Hand movements,finger_active,open,finger_active
5868,Dexterous Hand movements,finger_active,open,finger_active
5869,Dexterous Hand movements,finger_active,open,finger_active
5870,Dexterous Hand movements,finger_active,open,finger_active
5871,Dexterous Hand movements,finger_active,open,finger_active
5872,Dexterous Hand movements,finger_active,open,finger_active
5873,Dexterous Hand movements,finger_active,open,finger_active
5874,Dexterous Hand movements,finger_active,open,finger_active
5875,Dexterous Hand movements,finger_active,open,finger_active
5876,Dexterous Hand movements,finger_active,open,finger_active
5877,Dexterous Hand movements,finger_active,open,finger_active
5878,Dexterous Hand movements,finger_active,open,finger_active
5879,Dexterous Hand movements,finger_active,open,finger_active
5880,Dexterous Hand movements,finger_active,open,finger_active
5881,Dexterous Hand movements,finger_active,open,finger_active
5882,Dexterous Hand movements,finger_active,open,finger_active
5883,Dexterous Hand movements,finger_active,open,finger_active
5884,Dexterous Hand movements,finger_active,open,finger_active
5885,Dexterous Hand movements,finger_active,open,finger_active
5886,Dexterous Hand movements,finger_active,open,finger_active
5887,Dexterous Hand movements,finger_active,open,finger_active
5888,Dexterous Hand movements,finger_active,open,finger_active
5889,Dexterous Hand movements,finger_active,open,finger_active
5890,Dexterous Hand movements,finger_active,open,finger_active
5891,Dexterous Hand movements,finger_active,open,finger_active
5892,Dexterous Hand movements,finger_active,open,finger_active
5893,Dexterous Hand movements,finger_active,open,finger_active
5894,Dexterous Hand movements,finger_active,open,finger_active
5895,Dexterous Hand movements,finger_active,open,finger_active
5896,Dexterous Hand movements,finger_active,open,finger_active
5897,Dexterous Hand movements,finger_active,open,finger_active
5898,Dexterous Hand movements,finger_active,open,finger_active
5899,Dexterous Hand movements,finger_active,open,finger_active
5900,Dexterous Hand movements,finger_active,open,finger_active
5901,Dexterous Hand movements,finger_active,open,finger_active
5902,Dexterous Hand movements,finger_active,open,finger_active
5903,Dexterous Hand movements,finger_active,open,finger_active
5904,Dexterous Hand movements,finger_active,open,finger_active
5905,Dexterous Hand movements,finger_active,open,finger_active
5906,Dexterous Hand movements,finger_active,open,finger_active
